date,channel,campaign_name,campaign_type,spend,revenue,clicks,impressions,conversions,budget
2025-06-01,Google,Search_NTM_Campaign_04,SEARCH,14.85,0.0,7.0,56.0,0.0,15.0
2025-06-02,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,26.0,0.0,15.0
2025-06-03,Google,Search_NTM_Campaign_04,SEARCH,1.04,0.0,1.0,23.0,0.0,15.0
2025-06-04,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,12.0,0.0,15.0
2025-06-05,Google,Search_NTM_Campaign_04,SEARCH,1.05,0.0,1.0,25.0,0.0,15.0
2025-06-06,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,11.0,0.0,15.0
2025-06-07,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,25.0,0.0,15.0
2025-06-08,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,12.0,0.0,15.0
2025-06-09,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,10.0,0.0,15.0
2025-06-10,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,24.0,0.0,15.0
2025-06-11,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,16.0,0.0,15.0
2025-06-12,Google,Search_NTM_Campaign_04,SEARCH,6.04,0.0,1.0,24.0,0.0,15.0
2025-06-13,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,13.0,0.0,15.0
2025-06-14,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,17.0,0.0,15.0
2025-06-15,Google,Search_NTM_Campaign_04,SEARCH,0.1,0.0,1.0,14.0,0.0,15.0
2025-06-16,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,21.0,0.0,15.0
2025-06-17,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,19.0,0.0,15.0
2025-06-18,Google,Search_NTM_Campaign_04,SEARCH,0.01,0.0,1.0,20.0,0.0,15.0
2025-06-19,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,29.0,0.0,15.0
2025-06-20,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,15.0,0.0,15.0
2025-06-21,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,9.0,0.0,15.0
2025-06-22,Google,Search_NTM_Campaign_04,SEARCH,0.19,0.0,1.0,12.0,0.0,15.0
2025-06-23,Google,Search_NTM_Campaign_04,SEARCH,0.552127,0.0,2.0,29.0,0.0,15.0
2025-06-24,Google,Search_NTM_Campaign_04,SEARCH,0.05,0.0,1.0,15.0,0.0,15.0
2025-06-25,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,10.0,0.0,15.0
2025-06-26,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,11.0,0.0,15.0
2025-06-27,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,7.0,0.0,15.0
2025-06-28,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,4.0,0.0,15.0
2025-06-29,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,7.0,0.0,15.0
2025-06-30,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,11.0,0.0,15.0
2025-07-01,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,7.0,0.0,15.0
2025-07-02,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,3.0,0.0,15.0
2025-07-03,Google,Search_NTM_Campaign_04,SEARCH,0.93,0.0,2.0,16.0,0.0,15.0
2025-07-04,Google,Search_NTM_Campaign_04,SEARCH,0.94,0.0,1.0,10.0,0.0,15.0
2025-07-05,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,7.0,0.0,15.0
2025-07-06,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,7.0,0.0,15.0
2025-07-07,Google,Search_NTM_Campaign_04,SEARCH,1.34,0.0,1.0,7.0,0.0,15.0
2025-07-08,Google,Search_NTM_Campaign_04,SEARCH,0.29,0.0,1.0,16.0,0.0,15.0
2025-07-09,Google,Search_NTM_Campaign_04,SEARCH,0.78,0.0,2.0,27.0,0.0,15.0
2025-07-10,Google,Search_NTM_Campaign_04,SEARCH,0.01,0.0,1.0,11.0,0.0,15.0
2025-07-11,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,11.0,0.0,15.0
2025-07-12,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,4.0,0.0,15.0
2025-07-13,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,9.0,0.0,15.0
2025-07-14,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,4.0,0.0,15.0
2025-07-15,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,6.0,0.0,15.0
2025-07-16,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,3.0,0.0,15.0
2025-07-17,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,9.0,0.0,15.0
2025-07-18,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,4.0,0.0,15.0
2025-07-19,Google,Search_NTM_Campaign_04,SEARCH,0.95,0.0,1.0,11.0,0.0,15.0
2025-07-20,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,7.0,0.0,15.0
2025-07-21,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,2.0,0.0,15.0
2025-07-22,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,9.0,0.0,15.0
2025-07-23,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,10.0,0.0,15.0
2025-07-24,Google,Search_NTM_Campaign_04,SEARCH,0.0,0.0,0.0,1.0,0.0,15.0
2024-09-12,Google,Search_NTM_Campaign_05,SEARCH,15.03,0.0,10.0,334.0,0.0,10.0
2024-09-13,Google,Search_NTM_Campaign_05,SEARCH,77.07,118.116436,31.0,1087.0,1.0,10.0
2024-09-14,Google,Search_NTM_Campaign_05,SEARCH,63.48,106.0,37.0,1240.0,1.0,10.0
2024-09-15,Google,Search_NTM_Campaign_05,SEARCH,54.99,223.337072,22.0,660.0,2.216084,10.0
2024-09-16,Google,Search_NTM_Campaign_05,SEARCH,51.34,0.0,20.0,618.0,0.0,10.0
2024-09-17,Google,Search_NTM_Campaign_05,SEARCH,12.26,224.310588,6.0,224.0,1.112282,10.0
2024-09-18,Google,Search_NTM_Campaign_05,SEARCH,1.26,0.0,2.0,76.0,0.0,10.0
2024-09-19,Google,Search_NTM_Campaign_05,SEARCH,4.39,0.0,2.0,62.0,0.0,10.0
2024-09-20,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,54.0,0.0,10.0
2024-09-21,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,67.0,0.0,10.0
2024-09-22,Google,Search_NTM_Campaign_05,SEARCH,0.98,0.0,3.0,55.0,0.0,10.0
2024-09-23,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,66.0,0.0,10.0
2024-09-24,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,49.0,0.0,10.0
2024-09-25,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,44.0,0.0,10.0
2024-09-26,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,37.0,0.0,10.0
2024-09-27,Google,Search_NTM_Campaign_05,SEARCH,0.38,0.0,1.0,64.0,0.0,10.0
2024-09-28,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,77.0,0.0,10.0
2024-09-29,Google,Search_NTM_Campaign_05,SEARCH,2.63,0.0,1.0,63.0,0.0,10.0
2024-09-30,Google,Search_NTM_Campaign_05,SEARCH,17.03,85.2718,3.0,77.0,0.852718,10.0
2024-10-01,Google,Search_NTM_Campaign_05,SEARCH,2.3,0.0,2.0,81.0,0.0,10.0
2024-10-02,Google,Search_NTM_Campaign_05,SEARCH,0.22,0.0,2.0,64.0,0.0,10.0
2024-10-03,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,65.0,0.0,10.0
2024-10-04,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,129.0,0.0,10.0
2024-10-05,Google,Search_NTM_Campaign_05,SEARCH,4.54,106.0,2.0,191.0,2.0,10.0
2024-10-06,Google,Search_NTM_Campaign_05,SEARCH,5.9,0.0,4.0,241.0,0.0,10.0
2024-10-07,Google,Search_NTM_Campaign_05,SEARCH,1.08,0.0,3.0,304.0,0.0,10.0
2024-10-08,Google,Search_NTM_Campaign_05,SEARCH,5.58,0.0,3.0,237.0,0.0,10.0
2024-10-09,Google,Search_NTM_Campaign_05,SEARCH,17.66,0.0,5.0,286.0,0.0,10.0
2024-10-10,Google,Search_NTM_Campaign_05,SEARCH,3.64,0.0,6.0,337.0,0.0,10.0
2024-10-11,Google,Search_NTM_Campaign_05,SEARCH,3.36,0.0,4.0,318.0,0.0,10.0
2024-10-12,Google,Search_NTM_Campaign_05,SEARCH,2.66,0.0,4.0,388.0,0.0,10.0
2024-10-13,Google,Search_NTM_Campaign_05,SEARCH,8.22,0.0,9.0,377.0,0.0,10.0
2024-10-14,Google,Search_NTM_Campaign_05,SEARCH,4.87,0.0,3.0,131.0,0.0,10.0
2024-10-15,Google,Search_NTM_Campaign_05,SEARCH,0.2,0.0,2.0,58.0,0.0,10.0
2024-10-16,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,66.0,0.0,10.0
2024-10-17,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,62.0,0.0,10.0
2024-10-18,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,77.0,0.0,10.0
2024-10-19,Google,Search_NTM_Campaign_05,SEARCH,1.48,0.0,1.0,75.0,0.0,10.0
2024-10-20,Google,Search_NTM_Campaign_05,SEARCH,1.12,0.0,2.0,76.0,0.0,10.0
2024-10-21,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,61.0,0.0,10.0
2024-10-22,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,55.0,0.0,10.0
2024-10-23,Google,Search_NTM_Campaign_05,SEARCH,0.24,0.0,1.0,62.0,0.0,10.0
2024-10-24,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,46.0,0.0,10.0
2024-10-25,Google,Search_NTM_Campaign_05,SEARCH,1.45,0.0,1.0,83.0,0.0,10.0
2024-10-26,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,67.0,0.0,10.0
2024-10-27,Google,Search_NTM_Campaign_05,SEARCH,0.3,0.0,6.0,98.0,0.0,10.0
2024-10-28,Google,Search_NTM_Campaign_05,SEARCH,0.01,0.0,1.0,102.0,0.0,10.0
2024-10-29,Google,Search_NTM_Campaign_05,SEARCH,0.29,0.0,4.0,105.0,0.0,10.0
2024-10-30,Google,Search_NTM_Campaign_05,SEARCH,1.54,13.15494,4.0,93.0,0.097444,10.0
2024-10-31,Google,Search_NTM_Campaign_05,SEARCH,17.34,0.400512,1.0,45.0,0.0,10.0
2024-11-01,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,39.0,0.0,10.0
2024-11-02,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,66.0,0.0,10.0
2024-11-03,Google,Search_NTM_Campaign_05,SEARCH,0.11,0.0,2.0,78.0,0.0,10.0
2024-11-04,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,91.0,0.0,10.0
2024-11-05,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,66.0,0.0,10.0
2024-11-06,Google,Search_NTM_Campaign_05,SEARCH,0.61,0.0,1.0,57.0,0.0,10.0
2024-11-07,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,49.0,0.0,10.0
2024-11-08,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,75.0,0.0,10.0
2024-11-09,Google,Search_NTM_Campaign_05,SEARCH,2.28,0.0,3.0,94.0,0.0,10.0
2024-11-10,Google,Search_NTM_Campaign_05,SEARCH,0.06,0.0,2.0,77.0,0.0,10.0
2024-11-11,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,72.0,0.0,10.0
2024-11-12,Google,Search_NTM_Campaign_05,SEARCH,0.43,0.0,3.0,67.0,0.0,10.0
2024-11-13,Google,Search_NTM_Campaign_05,SEARCH,0.05,0.0,5.0,77.0,0.0,10.0
2024-11-14,Google,Search_NTM_Campaign_05,SEARCH,0.01,0.0,1.0,38.0,0.0,10.0
2024-11-15,Google,Search_NTM_Campaign_05,SEARCH,0.16,0.0,2.0,49.0,0.0,10.0
2024-11-16,Google,Search_NTM_Campaign_05,SEARCH,0.03,0.0,3.0,84.0,0.0,10.0
2024-11-17,Google,Search_NTM_Campaign_05,SEARCH,0.04,0.0,3.0,69.0,0.0,10.0
2024-11-18,Google,Search_NTM_Campaign_05,SEARCH,4.14,22.5,6.0,126.0,0.5,10.0
2024-11-19,Google,Search_NTM_Campaign_05,SEARCH,0.09,0.0,2.0,73.0,0.0,10.0
2024-11-20,Google,Search_NTM_Campaign_05,SEARCH,0.01,0.0,1.0,38.0,0.0,10.0
2024-11-21,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,56.0,0.0,10.0
2024-11-22,Google,Search_NTM_Campaign_05,SEARCH,0.06,0.0,4.0,51.0,0.0,10.0
2024-11-23,Google,Search_NTM_Campaign_05,SEARCH,1.78,0.0,4.0,58.0,0.0,10.0
2024-11-24,Google,Search_NTM_Campaign_05,SEARCH,0.23,0.0,7.0,69.0,0.0,10.0
2024-11-25,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,43.0,0.0,10.0
2024-11-26,Google,Search_NTM_Campaign_05,SEARCH,2.91,0.0,4.0,98.0,0.0,10.0
2024-11-27,Google,Search_NTM_Campaign_05,SEARCH,2.7,0.0,10.0,187.0,0.0,10.0
2024-11-28,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,1.0,25.0,0.0,10.0
2024-11-29,Google,Search_NTM_Campaign_05,SEARCH,11.83,0.0,11.0,160.0,0.0,10.0
2024-11-30,Google,Search_NTM_Campaign_05,SEARCH,14.970167,0.0,17.0,234.0,0.0,10.0
2024-12-01,Google,Search_NTM_Campaign_05,SEARCH,0.85,0.0,2.0,88.0,0.0,10.0
2024-12-02,Google,Search_NTM_Campaign_05,SEARCH,1.92,0.0,2.0,41.0,0.0,10.0
2024-12-03,Google,Search_NTM_Campaign_05,SEARCH,0.01,0.0,1.0,25.0,0.0,10.0
2024-12-04,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,12.0,0.0,10.0
2024-12-05,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,9.0,0.0,10.0
2024-12-06,Google,Search_NTM_Campaign_05,SEARCH,0.24,0.0,1.0,139.0,0.0,10.0
2024-12-07,Google,Search_NTM_Campaign_05,SEARCH,0.081428,0.0,2.0,184.0,0.0,10.0
2024-12-08,Google,Search_NTM_Campaign_05,SEARCH,1.07,0.0,1.0,188.0,0.0,10.0
2024-12-09,Google,Search_NTM_Campaign_05,SEARCH,9.27,45.047196,8.0,368.0,1.000621,10.0
2024-12-10,Google,Search_NTM_Campaign_05,SEARCH,1.790446,0.0,6.0,307.0,0.0,10.0
2024-12-11,Google,Search_NTM_Campaign_05,SEARCH,0.05,0.0,3.0,216.0,0.0,10.0
2024-12-12,Google,Search_NTM_Campaign_05,SEARCH,0.63,49.6,1.0,157.0,1.0,10.0
2024-12-13,Google,Search_NTM_Campaign_05,SEARCH,1.45,0.0,2.0,197.0,0.0,10.0
2024-12-14,Google,Search_NTM_Campaign_05,SEARCH,0.06,0.0,1.0,200.0,0.0,10.0
2024-12-15,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,167.0,0.0,10.0
2024-12-16,Google,Search_NTM_Campaign_05,SEARCH,1.41,0.0,3.0,222.0,0.0,10.0
2024-12-17,Google,Search_NTM_Campaign_05,SEARCH,3.86,0.0,2.0,147.0,0.0,10.0
2024-12-18,Google,Search_NTM_Campaign_05,SEARCH,0.66,0.0,1.0,91.0,0.0,10.0
2024-12-19,Google,Search_NTM_Campaign_05,SEARCH,7.77,0.0,8.0,317.0,0.0,10.0
2024-12-20,Google,Search_NTM_Campaign_05,SEARCH,6.36,172.448705,4.0,206.0,0.992225,10.0
2024-12-21,Google,Search_NTM_Campaign_05,SEARCH,5.906667,200.0,9.0,177.0,2.0,10.0
2024-12-22,Google,Search_NTM_Campaign_05,SEARCH,2.565106,0.0,11.0,248.0,0.0,10.0
2024-12-23,Google,Search_NTM_Campaign_05,SEARCH,4.920592,73.0,7.0,127.0,1.0,10.0
2024-12-24,Google,Search_NTM_Campaign_05,SEARCH,3.26,24.0,4.0,126.0,1.0,10.0
2024-12-25,Google,Search_NTM_Campaign_05,SEARCH,0.76,0.0,8.0,198.0,0.0,10.0
2024-12-26,Google,Search_NTM_Campaign_05,SEARCH,2.26,0.0,6.0,220.0,0.0,10.0
2024-12-27,Google,Search_NTM_Campaign_05,SEARCH,4.111724,0.0,8.0,189.0,0.0,10.0
2024-12-28,Google,Search_NTM_Campaign_05,SEARCH,3.85,0.0,9.0,150.0,0.0,10.0
2024-12-29,Google,Search_NTM_Campaign_05,SEARCH,0.02,0.0,2.0,183.0,0.0,10.0
2024-12-30,Google,Search_NTM_Campaign_05,SEARCH,3.5,0.0,6.0,180.0,0.0,10.0
2024-12-31,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,121.0,0.0,10.0
2025-01-01,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,47.0,0.0,10.0
2025-01-02,Google,Search_NTM_Campaign_05,SEARCH,0.68,0.0,1.0,96.0,0.0,10.0
2025-01-03,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,116.0,0.0,10.0
2025-01-04,Google,Search_NTM_Campaign_05,SEARCH,1.33,0.0,2.0,118.0,0.0,10.0
2025-01-05,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,69.0,0.0,10.0
2025-01-06,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,44.0,0.0,10.0
2025-01-07,Google,Search_NTM_Campaign_05,SEARCH,0.12,0.0,1.0,54.0,0.0,10.0
2025-01-08,Google,Search_NTM_Campaign_05,SEARCH,0.01,0.0,1.0,55.0,0.0,10.0
2025-01-09,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,32.0,0.0,10.0
2025-01-10,Google,Search_NTM_Campaign_05,SEARCH,5.225276,0.0,2.0,77.0,0.0,10.0
2025-01-11,Google,Search_NTM_Campaign_05,SEARCH,0.14,0.0,1.0,86.0,0.0,10.0
2025-01-12,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,100.0,0.0,10.0
2025-01-13,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,64.0,0.0,10.0
2025-01-14,Google,Search_NTM_Campaign_05,SEARCH,0.19,0.0,1.0,51.0,0.0,10.0
2025-01-15,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,56.0,0.0,10.0
2025-01-16,Google,Search_NTM_Campaign_05,SEARCH,0.85,0.0,1.0,51.0,0.0,10.0
2025-01-17,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,38.0,0.0,10.0
2025-01-18,Google,Search_NTM_Campaign_05,SEARCH,4.47,60.753042,3.0,37.0,0.413286,10.0
2025-01-19,Google,Search_NTM_Campaign_05,SEARCH,1.51,0.0,2.0,47.0,0.0,10.0
2025-01-20,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,31.0,0.0,10.0
2025-01-21,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,26.0,0.0,10.0
2025-01-22,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,13.0,0.0,10.0
2025-01-23,Google,Search_NTM_Campaign_05,SEARCH,1.28,0.0,1.0,20.0,0.0,10.0
2025-01-24,Google,Search_NTM_Campaign_05,SEARCH,0.84,0.0,1.0,18.0,0.0,10.0
2025-01-25,Google,Search_NTM_Campaign_05,SEARCH,1.335406,0.0,2.0,20.0,0.0,10.0
2025-01-26,Google,Search_NTM_Campaign_05,SEARCH,1.18,148.0,2.0,44.0,1.0,10.0
2025-01-27,Google,Search_NTM_Campaign_05,SEARCH,1.096858,0.0,2.0,15.0,0.0,10.0
2025-01-28,Google,Search_NTM_Campaign_05,SEARCH,0.32,0.0,1.0,32.0,0.0,10.0
2025-01-29,Google,Search_NTM_Campaign_05,SEARCH,1.11,35.0,2.0,37.0,1.0,10.0
2025-01-30,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,51.0,0.0,10.0
2025-01-31,Google,Search_NTM_Campaign_05,SEARCH,2.36,0.0,4.0,38.0,0.0,10.0
2025-02-01,Google,Search_NTM_Campaign_05,SEARCH,1.12,0.0,4.0,162.0,0.0,10.0
2025-02-02,Google,Search_NTM_Campaign_05,SEARCH,1.87,0.0,1.0,136.0,0.0,10.0
2025-02-03,Google,Search_NTM_Campaign_05,SEARCH,2.79,0.0,1.0,99.0,0.0,10.0
2025-02-04,Google,Search_NTM_Campaign_05,SEARCH,0.22,0.0,1.0,102.0,0.0,10.0
2025-02-05,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,93.0,0.0,10.0
2025-02-06,Google,Search_NTM_Campaign_05,SEARCH,1.174091,0.0,4.0,100.0,0.0,10.0
2025-02-07,Google,Search_NTM_Campaign_05,SEARCH,1.681324,0.0,2.0,77.0,0.0,10.0
2025-02-08,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,6.0,0.0,10.0
2025-02-09,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,16.0,0.0,10.0
2025-02-10,Google,Search_NTM_Campaign_05,SEARCH,0.720611,0.0,1.0,107.0,0.0,10.0
2025-02-11,Google,Search_NTM_Campaign_05,SEARCH,5.25,0.0,2.0,100.0,0.0,10.0
2025-02-12,Google,Search_NTM_Campaign_05,SEARCH,1.17,0.0,2.0,122.0,0.0,10.0
2025-02-13,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,127.0,0.0,10.0
2025-02-14,Google,Search_NTM_Campaign_05,SEARCH,1.13,0.0,2.0,92.0,0.0,10.0
2025-02-15,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,84.0,0.0,10.0
2025-02-16,Google,Search_NTM_Campaign_05,SEARCH,0.01,0.0,1.0,143.0,0.0,10.0
2025-02-17,Google,Search_NTM_Campaign_05,SEARCH,0.43,0.0,1.0,135.0,0.0,10.0
2025-02-18,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,133.0,0.0,10.0
2025-02-19,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,16.0,0.0,10.0
2025-02-20,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,3.0,0.0,10.0
2025-02-21,Google,Search_NTM_Campaign_05,SEARCH,0.67,0.0,2.0,66.0,0.0,10.0
2025-02-22,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,95.0,0.0,10.0
2025-02-23,Google,Search_NTM_Campaign_05,SEARCH,0.01,0.0,1.0,94.0,0.0,10.0
2025-02-24,Google,Search_NTM_Campaign_05,SEARCH,0.45,0.0,2.0,70.0,0.0,10.0
2025-02-25,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,77.0,0.0,10.0
2025-02-26,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,47.0,0.0,10.0
2025-02-27,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,27.0,0.0,10.0
2025-02-28,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,4.0,0.0,10.0
2025-03-01,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,0.0,0.0,10.0
2025-03-02,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,0.0,0.0,10.0
2025-03-03,Google,Search_NTM_Campaign_05,SEARCH,1.82,0.0,1.0,16.0,0.0,10.0
2025-03-04,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,86.0,0.0,10.0
2025-03-05,Google,Search_NTM_Campaign_05,SEARCH,0.16,78.0,1.0,101.0,1.0,10.0
2025-03-06,Google,Search_NTM_Campaign_05,SEARCH,1.060559,0.0,2.0,103.0,0.0,10.0
2025-03-07,Google,Search_NTM_Campaign_05,SEARCH,3.1,0.0,3.0,93.0,0.0,10.0
2025-03-08,Google,Search_NTM_Campaign_05,SEARCH,2.26,0.0,4.0,142.0,0.0,10.0
2025-03-09,Google,Search_NTM_Campaign_05,SEARCH,0.95,0.0,3.0,117.0,0.0,10.0
2025-03-10,Google,Search_NTM_Campaign_05,SEARCH,2.03,0.0,2.0,107.0,0.0,10.0
2025-03-11,Google,Search_NTM_Campaign_05,SEARCH,2.75,484.333536,3.0,54.0,3.014816,10.0
2025-03-12,Google,Search_NTM_Campaign_05,SEARCH,1.736445,0.0,1.0,33.0,0.0,10.0
2025-03-13,Google,Search_NTM_Campaign_05,SEARCH,1.13,0.0,1.0,47.0,0.0,10.0
2025-03-14,Google,Search_NTM_Campaign_05,SEARCH,0.727521,0.0,1.0,104.0,0.0,10.0
2025-03-15,Google,Search_NTM_Campaign_05,SEARCH,2.12,0.0,2.0,69.0,0.0,10.0
2025-03-16,Google,Search_NTM_Campaign_05,SEARCH,2.36,65.085902,2.0,106.0,0.533491,10.0
2025-03-17,Google,Search_NTM_Campaign_05,SEARCH,5.98,0.0,1.0,63.0,0.0,10.0
2025-03-18,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,90.0,0.0,10.0
2025-03-19,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,26.0,0.0,10.0
2025-03-20,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,69.0,0.0,10.0
2025-03-21,Google,Search_NTM_Campaign_05,SEARCH,2.22,0.0,3.0,92.0,0.0,10.0
2025-03-22,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,104.0,0.0,10.0
2025-03-23,Google,Search_NTM_Campaign_05,SEARCH,0.86,0.0,1.0,77.0,0.0,10.0
2025-03-24,Google,Search_NTM_Campaign_05,SEARCH,5.9,0.0,2.0,59.0,0.0,10.0
2025-03-25,Google,Search_NTM_Campaign_05,SEARCH,4.214937,0.0,4.0,90.0,0.0,10.0
2025-03-26,Google,Search_NTM_Campaign_05,SEARCH,0.1,0.0,2.0,78.0,0.0,10.0
2025-03-27,Google,Search_NTM_Campaign_05,SEARCH,1.97,0.0,2.0,57.0,0.0,10.0
2025-03-28,Google,Search_NTM_Campaign_05,SEARCH,4.44,173.0,6.0,66.0,1.0,10.0
2025-03-29,Google,Search_NTM_Campaign_05,SEARCH,2.212461,0.0,4.0,70.0,0.0,10.0
2025-03-30,Google,Search_NTM_Campaign_05,SEARCH,3.84,0.0,5.0,72.0,0.0,10.0
2025-03-31,Google,Search_NTM_Campaign_05,SEARCH,5.493529,0.0,5.0,90.0,0.0,10.0
2025-04-01,Google,Search_NTM_Campaign_05,SEARCH,0.0,0.0,0.0,22.0,0.0,10.0
2025-04-02,Google,Search_NTM_Campaign_05,SEARCH,5.11,125.0,5.0,41.0,1.0,10.0
